timestamp,ais_distance,ais_bearing,ais_width,ais_length,ai_bearing,imageIndex,y_max_rel,height,height_rel,width,width_rel,vessel_course,mode,match
2020-07-01T11:27:00+00:00,21032.6,24.2,14.0,100.0,14.19,4,43.611,57.0,5.278,169.0,1.76,341.2,open_sea,0
2020-07-14T10:49:00+00:00,17724.9,271.8,36.0,159.0,280.65,4,43.796,21.0,1.944,51.0,0.531,250.1,open_sea,0
2020-06-18T18:00:00+00:00,19778.9,1.1,19.0,137.0,33.65,4,54.6,23.0,11.4,26.0,1.4,9.8,open_sea,0
2020-06-18T18:05:00+00:00,5970.6,5.0,10.0,65.0,65.23,5,53.1,16.0,8.0,47.0,2.6,10.1,open_sea,0
2020-06-22T11:46:00+00:00,18499.5,8.8,13.0,95.0,38.73,3,49.722,70.0,6.481,105.0,1.094,27.5,open_sea,0
2020-06-22T11:14:00+00:00,7275.2,67.7,18.0,107.0,46.53,4,46.296,67.0,6.204,160.0,1.667,28.4,open_sea,0
2020-06-30T08:58:00+00:00,23669.6,273.3,25.0,100.0,227.12,2,53.1,11.0,5.5,26.0,1.4,244.0,open_sea,0
2020-06-28T16:58:00+00:00,4104.0,274.2,16.0,128.0,251.03,2,61.5,28.0,13.9,96.0,5.3,280.1,open_sea,0
2020-07-01T13:38:00+00:00,8789.4,329.3,14.0,90.0,354.45,5,49.722,53.0,4.907,134.0,1.396,314.2,open_sea,0
2020-07-14T11:02:00+00:00,15421.3,300.0,12.0,8.0,279.76,4,53.7,5.0,3.1,12.0,0.9,249.8,open_sea,0
2020-07-01T04:31:00+00:00,22675.5,84.8,4.0,14.0,31.81,3,49.722,60.0,5.556,30.0,0.312,34.1,open_sea,0
2020-06-30T09:05:00+00:00,21601.2,276.5,25.0,100.0,213.87,2,56.5,23.0,11.4,62.0,3.4,243.9,open_sea,0
2020-07-14T06:58:00+00:00,10378.2,157.2,12.0,88.0,162.79,1,65.185,66.0,6.111,306.0,3.188,210.9,open_sea,0
2020-07-08T13:08:00+00:00,15584.0,350.7,28.0,178.0,57.16,4,45.741,49.0,4.537,27.0,0.281,38.2,open_sea,0
2020-06-30T09:06:00+00:00,18550.4,291.8,6.0,17.0,212.0,1,56.5,23.0,11.4,65.0,3.6,243.8,open_sea,0
2020-06-25T00:24:00+00:00,5129.1,61.1,17.0,140.0,52.5,2,49.1,4.0,2.0,13.0,0.8,74.9,open_sea,0
2020-07-14T09:02:00+00:00,11374.7,208.7,24.0,158.0,250.34,4,43.796,19.0,1.759,59.0,0.615,217.6,open_sea,0
2020-07-14T12:35:00+00:00,10958.3,272.1,3.0,10.0,254.85,3,50.185,31.0,2.87,77.0,0.802,243.1,open_sea,0
2020-07-14T16:57:00+00:00,14104.4,328.3,9.0,25.0,263.19,1,66.296,56.0,5.185,153.0,1.594,295.0,open_sea,0
2020-06-18T18:56:00+00:00,6446.8,9.1,15.0,48.0,86.57,5,54.63,57.0,5.278,177.0,1.844,40.4,open_sea,0
2020-06-30T14:52:00+00:00,24464.5,210.7,13.0,89.0,256.93,3,52.6,10.0,5.0,11.0,0.6,249.9,open_sea,0
2020-07-01T11:43:00+00:00,16733.1,37.1,17.0,119.0,357.78,4,47.5,50.0,4.63,24.0,0.25,342.3,open_sea,0
2020-07-14T16:59:00+00:00,9022.9,330.4,16.0,100.0,261.2,1,66.111,11.0,1.019,54.0,0.562,295.0,open_sea,0
2020-07-15T15:14:00+00:00,23061.1,255.4,15.0,94.0,300.53,5,53.981,44.0,4.074,172.0,1.792,264.1,open_sea,0
2020-07-14T13:42:00+00:00,23791.0,194.7,25.0,100.0,279.34,5,50.463,55.0,5.093,243.0,2.531,235.6,open_sea,0
2020-06-30T03:43:00+00:00,7738.9,199.9,26.0,199.0,207.04,1,49.4,7.0,4.3,11.0,0.7,237.6,open_sea,0
2020-06-23T12:05:00+00:00,12719.2,80.6,32.0,188.0,103.58,3,46.481,49.0,4.537,31.0,0.323,91.2,open_sea,0
2020-07-14T07:17:00+00:00,20349.1,188.2,3.0,10.0,182.33,1,60.093,13.0,1.204,59.0,0.615,218.0,open_sea,0
2020-07-14T05:20:00+00:00,11853.8,202.3,17.0,140.0,195.66,1,63.241,60.0,5.556,266.0,2.771,243.6,open_sea,0
2020-06-30T08:53:00+00:00,22979.3,296.0,4.0,11.0,231.74,2,52.6,12.0,6.0,15.0,0.8,244.3,open_sea,0
2020-07-13T18:35:00+00:00,16924.8,238.8,12.0,82.0,174.27,1,62.963,15.0,1.389,75.0,0.781,217.2,open_sea,0
2020-07-14T07:51:00+00:00,6773.3,171.0,3.0,10.0,176.23,1,61.204,11.0,1.019,54.0,0.562,220.1,open_sea,0
2020-07-14T16:57:00+00:00,14722.5,335.0,20.0,50.0,263.19,1,66.296,56.0,5.185,153.0,1.594,295.0,open_sea,0
2020-06-30T04:04:00+00:00,24753.0,242.1,16.0,130.0,201.38,1,50.0,6.0,3.7,9.0,0.6,237.7,open_sea,0
2020-07-14T10:10:00+00:00,14112.3,221.9,16.0,105.0,247.75,3,51.019,10.0,0.926,50.0,0.521,249.9,open_sea,0
2020-06-23T07:12:00+00:00,6830.8,144.6,4.0,11.0,132.23,1,66.204,90.0,8.333,83.0,0.865,175.6,open_sea,0
2020-07-14T08:09:00+00:00,23588.1,257.2,13.0,89.0,203.21,2,48.8,4.0,2.5,7.0,0.5,223.1,open_sea,0
2020-07-14T05:15:00+00:00,14663.8,211.3,17.0,140.0,196.75,1,63.241,61.0,5.648,264.0,2.75,244.3,open_sea,0
2020-07-14T10:12:00+00:00,12449.6,217.7,16.0,105.0,243.39,3,51.944,14.0,1.296,57.0,0.594,249.8,open_sea,0
2020-07-14T13:37:00+00:00,19027.8,182.9,10.0,65.0,286.35,5,49.722,74.0,6.852,326.0,3.396,235.8,open_sea,0
2020-07-14T05:03:00+00:00,9327.2,197.5,27.0,183.0,200.14,1,60.278,41.0,3.796,205.0,2.135,245.0,open_sea,0
2020-07-15T16:27:00+00:00,23244.0,270.6,4.0,13.0,275.63,3,53.241,21.0,1.944,52.0,0.542,269.4,open_sea,0
2020-06-23T07:08:00+00:00,7376.4,139.6,12.0,38.0,170.39,3,49.722,49.0,4.537,96.0,1.0,158.8,open_sea,0
2020-06-30T08:58:00+00:00,20.9,184.3,25.0,100.0,227.12,2,53.1,11.0,5.5,26.0,1.4,244.0,open_sea,0
2020-07-14T08:32:00+00:00,23805.9,271.5,22.0,154.0,266.23,5,47.593,33.0,3.056,50.0,0.521,222.0,open_sea,0
2020-07-14T09:01:00+00:00,23684.2,177.7,26.0,26.0,251.26,5,53.7,4.0,2.5,12.0,0.9,215.2,open_sea,0
2020-07-01T12:13:00+00:00,13015.7,8.8,19.0,115.0,0.91,5,50.833,65.0,6.019,173.0,1.802,317.8,open_sea,0
2020-07-14T07:18:00+00:00,10347.1,233.5,25.0,100.0,171.7,1,69.907,104.0,9.63,487.0,5.073,218.5,open_sea,0
2020-07-01T03:54:00+00:00,17796.1,78.8,4.0,10.0,36.12,3,49.815,60.0,5.556,55.0,0.573,40.2,open_sea,0
2020-06-23T06:50:00+00:00,11607.9,156.7,30.0,180.0,131.83,2,75.648,104.0,9.63,404.0,4.208,158.1,open_sea,0
2020-07-14T16:54:00+00:00,18178.4,331.0,6.0,16.0,321.71,4,44.444,19.0,1.759,94.0,0.979,294.7,open_sea,0
2020-07-01T04:46:00+00:00,10202.2,21.3,22.0,140.0,32.25,3,50.0,51.0,4.722,40.0,0.417,37.0,open_sea,0
2020-07-15T15:11:00+00:00,19511.8,267.2,32.0,229.0,304.21,5,52.87,46.0,4.259,168.0,1.75,264.2,open_sea,0
2020-07-14T16:56:00+00:00,14898.1,334.5,20.0,50.0,266.31,2,63.241,29.0,2.685,96.0,1.0,294.9,open_sea,0
2020-06-23T00:49:00+00:00,17503.0,206.3,12.0,88.0,181.04,1,61.111,51.0,4.722,106.0,1.104,210.3,open_sea,0
2020-07-14T16:55:00+00:00,17802.7,331.8,6.0,16.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-07-14T12:38:00+00:00,23055.4,248.8,30.0,214.0,251.39,3,50.463,28.0,2.593,59.0,0.615,243.8,open_sea,0
2020-07-14T11:00:00+00:00,18602.9,273.8,12.0,8.0,279.11,4,53.1,4.0,2.5,12.0,0.9,250.1,open_sea,0
2020-07-08T17:43:00+00:00,20501.6,346.1,13.0,88.0,81.38,5,81.1,50.0,37.2,50.0,4.2,30.9,open_sea,0
2020-07-14T12:34:00+00:00,24264.6,208.8,60.0,60.0,255.25,3,49.63,28.0,2.593,50.0,0.521,243.0,open_sea,0
2020-07-14T16:02:00+00:00,18580.6,296.8,16.0,91.0,268.32,2,59.259,15.0,1.389,56.0,0.583,293.4,open_sea,0
2020-06-25T00:24:00+00:00,14017.7,103.4,2.0,2.0,65.21,2,51.6,6.0,3.0,12.0,0.7,74.9,open_sea,0
2020-07-14T11:14:00+00:00,19248.1,202.0,25.0,100.0,292.72,5,48.426,22.0,2.037,70.0,0.729,248.5,open_sea,0
2020-07-14T12:36:00+00:00,23508.8,207.4,60.0,60.0,253.69,3,49.722,29.0,2.685,67.0,0.698,243.0,open_sea,0
2020-06-30T04:05:00+00:00,20665.5,290.4,30.0,176.0,254.34,4,53.1,8.0,5.0,13.0,0.9,237.8,open_sea,0
2020-06-30T03:52:00+00:00,17993.0,273.4,30.0,176.0,227.72,2,50.6,6.0,3.7,19.0,1.4,238.1,open_sea,0
2020-07-14T08:58:00+00:00,14337.2,213.8,24.0,158.0,239.44,4,42.87,12.0,1.111,52.0,0.542,212.7,open_sea,0
2020-07-15T16:14:00+00:00,22729.2,268.9,14.0,90.0,296.76,4,43.148,20.0,1.852,65.0,0.677,268.9,open_sea,0
2020-07-14T05:09:00+00:00,20866.2,214.3,42.0,229.0,198.62,1,59.63,44.0,4.074,219.0,2.281,245.0,open_sea,0
2020-07-03T14:18:00+00:00,20363.6,225.3,13.0,90.0,232.56,5,60.463,150.0,13.889,90.0,0.938,182.8,open_sea,0
2020-07-14T12:49:00+00:00,18972.3,291.4,4.0,13.0,248.47,3,50.8,4.0,2.3,10.0,0.6,239.6,open_sea,0
2020-07-15T15:00:00+00:00,7101.1,249.4,25.0,100.0,306.71,5,54.815,54.0,5.0,260.0,2.708,264.0,open_sea,0
2020-07-14T08:59:00+00:00,13478.7,212.6,24.0,158.0,241.61,4,43.796,20.0,1.852,51.0,0.531,212.9,open_sea,0
2020-07-15T15:15:00+00:00,19948.3,267.3,32.0,229.0,299.71,5,52.13,31.0,2.87,54.0,0.562,264.1,open_sea,0
2020-07-14T17:29:00+00:00,12337.9,264.8,25.0,100.0,346.93,5,45.185,22.0,2.037,85.0,0.885,293.6,open_sea,0
2020-06-22T11:04:00+00:00,7954.2,17.3,27.0,183.0,50.59,4,41.944,62.0,5.741,234.0,2.438,28.1,open_sea,0
2020-06-30T03:42:00+00:00,17245.6,257.7,30.0,176.0,208.09,1,50.0,9.0,5.6,24.0,1.6,237.7,open_sea,0
2020-07-15T16:16:00+00:00,9064.0,264.8,25.0,100.0,290.38,4,45.093,22.0,2.037,84.0,0.875,269.0,open_sea,0
2020-07-14T07:56:00+00:00,21347.4,236.0,10.0,78.0,176.54,1,61.019,10.0,0.926,47.0,0.49,220.8,open_sea,0
2020-07-14T10:16:00+00:00,9727.2,206.9,16.0,105.0,235.29,2,58.704,12.0,1.111,56.0,0.583,249.7,open_sea,0
2020-07-14T16:55:00+00:00,10752.8,278.5,4.0,12.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-07-14T08:27:00+00:00,3484.7,178.6,10.0,78.0,258.39,4,55.6,7.0,4.4,10.0,0.7,224.1,open_sea,0
2020-07-14T05:02:00+00:00,2279.8,194.1,16.0,117.0,206.95,1,56.204,12.0,1.111,54.0,0.562,245.3,open_sea,0
2020-07-15T16:03:00+00:00,7709.9,265.8,25.0,100.0,223.95,1,62.778,23.0,2.13,56.0,0.583,269.2,open_sea,0
2020-06-22T11:08:00+00:00,22497.1,76.8,15.0,108.0,48.7,4,44.537,67.0,6.204,242.0,2.521,28.5,open_sea,0
2020-07-14T08:54:00+00:00,14025.1,179.4,25.0,100.0,232.78,4,44.722,11.0,1.019,48.0,0.5,213.0,open_sea,0
2020-07-14T08:54:00+00:00,17406.7,217.3,24.0,158.0,232.78,4,44.722,11.0,1.019,48.0,0.5,213.0,open_sea,0
2020-06-23T12:19:00+00:00,11759.1,144.4,30.0,191.0,99.74,3,46.481,61.0,5.648,225.0,2.344,90.9,open_sea,0
2020-07-14T09:04:00+00:00,23054.3,248.4,25.0,100.0,258.06,4,44.537,15.0,1.389,72.0,0.75,227.1,open_sea,0
2020-06-24T23:46:00+00:00,12438.9,66.7,28.0,185.0,56.43,2,50.1,6.0,3.0,8.0,0.4,71.8,open_sea,0
2020-07-14T07:06:00+00:00,16924.4,197.1,18.0,118.0,171.77,1,68.148,76.0,7.037,359.0,3.74,207.2,open_sea,0
2020-06-22T11:04:00+00:00,24898.9,71.3,15.0,108.0,50.59,4,41.944,62.0,5.741,234.0,2.438,28.1,open_sea,0
2020-07-14T09:01:00+00:00,11783.2,209.6,24.0,158.0,251.26,5,53.7,4.0,2.5,12.0,0.9,215.2,open_sea,0
2020-07-01T11:53:00+00:00,15891.6,306.1,33.0,183.0,350.18,4,42.13,58.0,5.37,151.0,1.573,317.2,open_sea,0
2020-07-14T08:13:00+00:00,18958.3,250.3,32.0,183.0,190.13,1,59.074,14.0,1.296,54.0,0.562,226.5,open_sea,0
2020-06-30T14:50:00+00:00,17401.4,291.7,9.0,46.0,257.22,3,52.6,12.0,6.0,12.0,0.7,250.1,open_sea,0
2020-07-13T18:35:00+00:00,17096.5,230.9,11.0,30.0,174.27,1,62.963,15.0,1.389,75.0,0.781,217.2,open_sea,0
2020-07-14T08:34:00+00:00,23314.7,201.0,25.0,100.0,188.88,1,48.1,5.0,3.0,9.0,0.6,219.8,open_sea,0
2020-07-15T15:08:00+00:00,4741.0,242.1,25.0,100.0,308.03,5,51.667,22.0,2.037,93.0,0.969,264.1,open_sea,0
2020-07-14T05:05:00+00:00,21219.2,218.5,26.0,168.0,197.65,1,56.111,14.0,1.296,69.0,0.719,245.2,open_sea,0
2020-07-14T08:54:00+00:00,22575.3,217.8,25.0,100.0,232.78,4,44.722,11.0,1.019,48.0,0.5,213.0,open_sea,0
2020-07-01T02:00:00+00:00,24771.4,286.0,5.0,15.0,309.38,2,57.685,29.0,2.685,51.0,0.531,327.6,open_sea,0
2020-06-28T18:44:00+00:00,23301.8,222.5,32.0,200.0,219.48,1,54.1,6.0,3.0,7.0,0.4,254.2,open_sea,0
2020-06-30T04:59:00+00:00,13680.3,192.4,21.0,171.0,211.02,2,49.4,4.0,2.5,16.0,1.1,239.2,open_sea,0
2020-06-30T09:00:00+00:00,48.7,202.0,25.0,100.0,223.7,2,54.1,15.0,7.5,29.0,1.6,243.8,open_sea,0
2020-06-25T00:20:00+00:00,19775.3,76.7,28.0,190.0,67.42,3,51.1,5.0,2.5,9.0,0.5,75.1,open_sea,0
2020-07-14T10:19:00+00:00,24949.3,275.0,12.0,8.0,220.79,2,48.8,6.0,3.7,12.0,0.8,249.9,open_sea,0
2020-07-14T16:55:00+00:00,15274.2,333.4,20.0,50.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-06-30T05:54:00+00:00,10860.6,207.4,22.0,166.0,210.56,2,48.6,5.0,2.5,8.0,0.4,238.0,open_sea,0
2020-07-14T16:59:00+00:00,16590.1,335.1,4.0,14.0,261.2,1,66.111,11.0,1.019,54.0,0.562,295.0,open_sea,0
2020-07-13T19:29:00+00:00,9622.5,237.6,11.0,30.0,198.24,1,63.796,20.0,1.852,63.0,0.656,233.7,open_sea,0
2020-07-14T08:18:00+00:00,17850.0,259.8,13.0,89.0,221.35,3,51.019,11.0,1.019,54.0,0.562,228.9,open_sea,0
2020-07-01T04:42:00+00:00,7400.6,54.6,25.0,100.0,32.71,3,50.648,57.0,5.278,37.0,0.385,37.2,open_sea,0
2020-07-01T03:54:00+00:00,22837.4,94.9,12.0,48.0,36.12,3,49.815,60.0,5.556,55.0,0.573,40.2,open_sea,0
2020-07-01T13:37:00+00:00,8786.7,279.5,6.0,20.0,357.54,5,49.074,53.0,4.907,187.0,1.948,313.8,open_sea,0
2020-07-15T15:02:00+00:00,7439.8,217.4,17.0,120.0,302.65,5,55.926,61.0,5.648,276.0,2.875,264.0,open_sea,0
2020-07-13T19:29:00+00:00,20470.6,210.4,10.0,75.0,198.24,1,63.796,20.0,1.852,63.0,0.656,233.7,open_sea,0
2020-06-25T00:25:00+00:00,13795.2,103.9,2.0,2.0,51.36,2,49.6,5.0,2.5,13.0,0.7,75.3,open_sea,0
2020-06-22T13:13:00+00:00,13898.5,9.2,5.0,17.0,60.61,4,50.6,8.0,4.0,12.0,0.7,26.0,open_sea,0
2020-07-14T16:56:00+00:00,15875.2,265.0,26.0,141.0,266.31,2,63.241,29.0,2.685,96.0,1.0,294.9,open_sea,0
2020-07-14T13:40:00+00:00,15444.4,230.9,27.0,187.0,282.43,5,53.148,66.0,6.111,307.0,3.198,236.1,open_sea,0
2020-07-14T05:01:00+00:00,23795.2,221.6,26.0,168.0,200.13,1,61.389,45.0,4.167,209.0,2.177,244.7,open_sea,0
2020-07-14T10:24:00+00:00,23104.7,277.0,12.0,8.0,215.28,1,61.296,11.0,1.019,53.0,0.552,249.7,open_sea,0
2020-07-14T17:29:00+00:00,11577.1,286.4,16.0,91.0,251.85,1,70.648,89.0,8.241,270.0,2.812,293.6,open_sea,0
2020-07-14T14:59:00+00:00,24263.4,205.3,11.0,57.0,264.48,4,45.37,22.0,2.037,53.0,0.552,231.8,open_sea,0
2020-07-15T21:04:00+00:00,9879.9,258.5,7.0,25.0,188.46,1,61.389,19.0,1.759,77.0,0.802,232.9,open_sea,0
2020-07-14T16:56:00+00:00,17419.9,332.7,6.0,16.0,266.31,2,63.241,29.0,2.685,96.0,1.0,294.9,open_sea,0
2020-06-25T01:17:00+00:00,12185.3,45.0,25.0,100.0,64.38,2,50.1,5.0,2.5,4.0,0.2,74.2,open_sea,0
2020-07-14T08:32:00+00:00,23805.9,271.5,22.0,154.0,201.49,2,56.8,15.0,9.3,9.0,0.6,222.0,open_sea,0
2020-07-14T08:33:00+00:00,23885.3,201.8,25.0,100.0,191.98,1,48.8,4.0,2.5,11.0,0.8,221.3,open_sea,0
2020-06-20T05:20:00+00:00,1461.4,233.7,32.0,245.0,259.73,5,63.611,599.0,55.463,1098.0,11.438,217.0,open_sea,0
2020-07-01T09:59:00+00:00,7819.8,343.6,23.0,144.0,11.84,4,46.944,79.0,7.315,102.0,1.063,338.1,open_sea,0
2020-07-14T11:04:00+00:00,20789.8,292.2,14.0,45.0,279.59,4,44.907,20.0,1.852,60.0,0.625,250.2,open_sea,0
2020-07-15T15:02:00+00:00,20353.0,235.0,30.0,231.0,302.65,5,55.926,61.0,5.648,276.0,2.875,264.0,open_sea,0
2020-06-23T10:33:00+00:00,9577.1,67.8,24.0,141.0,159.56,5,55.37,80.0,7.407,160.0,1.667,117.5,open_sea,0
2020-07-14T08:21:00+00:00,15666.5,261.3,13.0,89.0,213.44,2,58.519,10.0,0.926,46.0,0.479,226.8,open_sea,0
2020-07-15T21:03:00+00:00,21218.3,222.9,32.0,182.0,193.84,1,61.481,22.0,2.037,69.0,0.719,233.0,open_sea,0
2020-07-14T09:01:00+00:00,20690.0,222.0,25.0,100.0,248.82,4,43.426,19.0,1.759,66.0,0.688,215.2,open_sea,0
2020-07-01T04:33:00+00:00,22176.1,86.4,4.0,14.0,32.0,3,49.074,53.0,4.907,42.0,0.438,33.2,open_sea,0
2020-06-25T00:25:00+00:00,12232.7,42.7,44.0,249.0,72.15,3,52.1,9.0,4.5,7.0,0.4,75.3,open_sea,0
2020-07-14T07:51:00+00:00,24429.9,236.8,10.0,78.0,176.23,1,61.204,11.0,1.019,54.0,0.562,220.1,open_sea,0
2020-07-08T13:07:00+00:00,22028.5,5.5,14.0,90.0,56.47,4,43.241,52.0,4.815,26.0,0.271,37.6,open_sea,0
2020-07-14T05:16:00+00:00,14409.5,203.8,26.0,168.0,195.84,1,60.093,48.0,4.444,232.0,2.417,243.9,open_sea,0
2020-07-01T13:39:00+00:00,24205.6,260.7,25.0,100.0,351.21,5,54.352,68.0,6.296,166.0,1.729,314.4,open_sea,0
2020-06-18T18:59:00+00:00,14733.7,72.9,22.0,136.0,95.94,5,52.1,11.0,5.5,35.0,2.0,45.2,open_sea,0
2020-07-14T05:03:00+00:00,10046.5,194.9,11.0,88.0,203.86,1,57.315,15.0,1.389,66.0,0.688,245.0,open_sea,0
2020-07-01T02:02:00+00:00,24065.1,284.5,4.0,15.0,290.09,1,66.759,86.0,7.963,381.0,3.969,327.9,open_sea,0
2020-06-28T19:50:00+00:00,17736.2,300.8,22.0,140.0,246.43,3,56.944,48.0,4.444,30.0,0.312,254.0,open_sea,0
2020-06-30T14:57:00+00:00,15230.3,297.6,9.0,46.0,259.09,3,53.1,12.0,6.0,12.0,0.7,250.3,open_sea,0
2020-07-14T05:17:00+00:00,20120.5,224.0,16.0,109.0,195.79,1,60.0,48.0,4.444,218.0,2.271,243.9,open_sea,0
2020-07-14T10:18:00+00:00,20659.2,272.9,25.0,100.0,212.23,1,52.5,7.0,4.4,12.0,0.9,250.2,open_sea,0
2020-07-14T09:03:00+00:00,23162.7,176.7,26.0,26.0,210.26,2,50.0,6.0,3.7,12.0,0.8,219.8,open_sea,0
2020-07-14T11:01:00+00:00,21672.7,290.0,72.0,102.0,280.04,4,53.7,4.0,2.5,12.0,0.8,250.0,open_sea,0
2020-06-28T19:42:00+00:00,10856.6,214.0,19.0,137.0,246.4,2,56.204,48.0,4.444,28.0,0.292,254.4,open_sea,0
2020-07-14T17:23:00+00:00,12353.3,292.7,16.0,91.0,320.03,4,45.926,40.0,3.704,160.0,1.667,301.5,open_sea,0
2020-07-14T07:20:00+00:00,1087.5,167.0,16.0,117.0,175.11,1,46.9,5.0,3.1,14.0,1.0,217.8,open_sea,0
2020-07-01T13:35:00+00:00,20560.6,316.8,32.0,199.0,5.99,5,46.481,66.0,6.111,293.0,3.052,314.4,open_sea,0
2020-06-22T11:42:00+00:00,21680.0,11.8,13.0,95.0,39.43,4,46.944,56.0,5.185,108.0,1.125,26.6,open_sea,0
2020-07-14T10:18:00+00:00,11423.5,229.0,24.0,158.0,224.32,2,51.9,6.0,3.8,12.0,0.8,250.2,open_sea,0
2020-06-23T13:39:00+00:00,20587.2,88.9,60.0,60.0,15.91,1,53.6,10.0,5.0,41.0,2.3,55.9,open_sea,0
2020-07-14T10:19:00+00:00,11208.5,225.8,24.0,158.0,201.08,1,61.574,9.0,0.833,55.0,0.573,249.9,open_sea,0
2020-06-23T19:01:00+00:00,19734.4,84.1,3.0,8.0,0.07,1,49.1,7.0,3.5,16.0,0.9,33.9,open_sea,0
2020-06-25T01:10:00+00:00,15064.7,51.2,25.0,100.0,70.38,3,52.1,10.0,5.0,8.0,0.4,74.3,open_sea,0
2020-07-01T11:31:00+00:00,24952.7,318.9,13.0,95.0,345.68,3,57.5,62.0,5.741,159.0,1.656,342.0,open_sea,0
2020-06-23T13:52:00+00:00,22688.9,114.6,3.0,10.0,18.82,1,53.6,8.0,4.0,10.0,0.5,60.2,open_sea,0
2020-07-15T17:19:00+00:00,19697.7,241.2,25.0,100.0,280.14,4,46.759,21.0,1.944,66.0,0.688,249.3,open_sea,0
2020-07-07T03:21:00+00:00,17531.3,141.1,21.0,134.0,172.0,5,50.278,48.0,4.444,30.0,0.312,136.6,open_sea,0
2020-06-23T05:38:00+00:00,18443.9,211.2,6.0,22.0,109.23,1,64.63,50.0,4.63,23.0,0.24,158.0,open_sea,0
2020-07-14T07:20:00+00:00,9481.4,232.8,25.0,100.0,170.18,1,69.815,92.0,8.519,428.0,4.458,217.8,open_sea,0
2020-07-14T12:37:00+00:00,19748.7,198.8,25.0,100.0,252.75,3,50.37,28.0,2.593,59.0,0.615,243.0,open_sea,0
2020-06-23T02:16:00+00:00,24173.5,204.9,21.0,163.0,173.38,1,64.722,74.0,6.852,332.0,3.458,210.0,open_sea,0
2020-07-14T14:38:00+00:00,5619.4,162.9,28.0,200.0,222.65,4,44.907,34.0,3.148,107.0,1.115,196.5,open_sea,0
2020-07-14T16:55:00+00:00,16280.5,265.9,26.0,141.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-07-14T07:54:00+00:00,5803.9,165.7,3.0,10.0,184.45,1,60.741,11.0,1.019,46.0,0.479,220.3,open_sea,0
2020-07-14T05:03:00+00:00,22316.1,219.9,26.0,168.0,200.14,1,60.278,41.0,3.796,205.0,2.135,245.0,open_sea,0
2020-07-15T21:04:00+00:00,15618.3,286.6,25.0,100.0,188.46,1,61.389,19.0,1.759,77.0,0.802,232.9,open_sea,0
2020-07-14T08:58:00+00:00,24796.6,179.4,26.0,26.0,239.44,4,42.87,12.0,1.111,52.0,0.542,212.7,open_sea,0
2020-07-14T08:54:00+00:00,17406.7,217.3,24.0,158.0,232.78,4,44.722,11.0,1.019,48.0,0.5,213.0,open_sea,0
2020-06-30T04:04:00+00:00,17215.6,212.0,12.0,88.0,201.38,1,50.0,6.0,3.7,9.0,0.6,237.7,open_sea,0
2020-06-23T02:37:00+00:00,12743.2,154.3,12.0,83.0,207.23,3,52.6,9.0,4.5,11.0,0.6,207.9,open_sea,0
2020-06-18T18:56:00+00:00,16316.3,50.3,44.0,251.0,86.57,5,54.63,57.0,5.278,177.0,1.844,40.4,open_sea,0
2020-07-14T05:16:00+00:00,20968.2,224.8,16.0,109.0,195.84,1,60.093,48.0,4.444,232.0,2.417,243.9,open_sea,0
2020-07-14T10:19:00+00:00,20248.6,273.4,25.0,100.0,201.08,1,61.574,9.0,0.833,55.0,0.573,249.9,open_sea,0
2020-07-14T12:38:00+00:00,23173.5,266.2,25.0,100.0,251.39,3,50.463,28.0,2.593,59.0,0.615,243.8,open_sea,0
2020-07-15T16:15:00+00:00,24455.5,295.7,5.0,16.0,294.51,4,44.167,11.0,1.019,52.0,0.542,269.0,open_sea,0
2020-07-14T18:00:00+00:00,24292.9,212.2,25.0,100.0,236.33,2,63.981,23.0,2.13,93.0,0.969,261.9,open_sea,0
2020-06-23T12:21:00+00:00,10665.7,70.4,17.0,130.0,119.66,4,45.463,57.0,5.278,112.0,1.167,91.1,open_sea,0
2020-07-01T13:21:00+00:00,13622.6,317.4,6.0,20.0,327.57,4,45.741,50.0,4.63,30.0,0.312,314.2,open_sea,0
2020-07-14T05:01:00+00:00,23795.2,221.6,26.0,168.0,200.13,1,61.389,45.0,4.167,209.0,2.177,244.7,open_sea,0
2020-07-14T11:01:00+00:00,21728.0,291.9,11.0,31.0,280.04,4,53.7,4.0,2.5,12.0,0.8,250.0,open_sea,0
2020-06-23T12:01:00+00:00,4559.7,60.9,60.0,399.0,65.12,1,69.444,90.0,8.333,304.0,3.167,100.2,open_sea,0
2020-07-14T08:22:00+00:00,20593.9,196.1,21.0,156.0,215.16,2,51.2,6.0,3.7,12.0,0.8,225.5,open_sea,0
2020-07-14T13:40:00+00:00,19858.1,214.0,30.0,191.0,282.43,5,53.148,66.0,6.111,307.0,3.198,236.1,open_sea,0
2020-07-14T13:50:00+00:00,16496.3,219.0,27.0,187.0,270.46,4,47.037,52.0,4.815,171.0,1.781,236.1,open_sea,0
2020-06-23T01:14:00+00:00,21770.5,263.1,21.0,141.0,180.38,1,61.019,61.0,5.648,100.0,1.042,212.1,open_sea,0
2020-07-14T14:48:00+00:00,21394.1,196.1,2.0,146.0,232.33,5,51.667,28.0,2.593,69.0,0.719,193.6,open_sea,0
